,value,lat,long
2017-01-31,0.0,14.713545000000002,52.019543
2017-01-31,-468.56624,14.581793,52.342890999999995
2017-02-01,6.40172,9.707071000000001,51.228388
2017-02-01,99.31464,6.628553,51.938339
2017-02-01,-97.16,6.804434,52.208448
2017-02-01,1.6746400000000001,9.0095,47.629306
2017-02-01,-115.64000000000001,8.165664,47.629306
2017-02-01,79.2,9.487368,54.769801
2017-02-01,-600.04,8.740771,54.769801
2017-02-01,452.12092,12.299951,50.00156
2017-02-01,-1.4921600000000002,12.783043,49.290202
2017-02-01,532.6,6.408965,49.604481
2017-02-01,-9.959999999999999,6.233296,49.945034
2017-02-01,0.0,13.525799,55.072864
2017-02-01,-423.56000000000006,13.130464000000002,55.098016
2017-02-01,5.50944,13.041866,47.954065
2017-02-01,-385.20992,12.206069,47.599681
2017-02-01,57.28220000000001,7.946076,48.684614
2017-02-01,-133.26407999999998,7.375149,49.089157
2017-02-01,0.0,14.713545000000002,52.019543
2017-02-01,-391.5964,14.581793,52.342890999999995
2017-02-02,8.331320000000002,9.707071000000001,51.228388
2017-02-02,131.86468,6.628553,51.938339
2017-02-02,-345.85124,6.804434,52.208448
2017-02-02,99.33792,9.0095,47.629306
2017-02-02,-23.32,8.165664,47.629306
2017-02-02,39.004000000000005,9.487368,54.769801
2017-02-02,-553.8399999999999,8.740771,54.769801
2017-02-02,406.89192,12.299951,50.00156
2017-02-02,-463.69732000000005,12.783043,49.290202
2017-02-02,596.2400000000001,6.408965,49.604481
2017-02-02,-27.2,6.233296,49.945034
2017-02-02,0.0,13.525799,55.072864
2017-02-02,-524.5600000000001,13.130464000000002,55.098016
2017-02-02,7.41152,13.041866,47.954065
2017-02-02,-323.48192,12.206069,47.599681
2017-02-02,351.56972,7.946076,48.684614
2017-02-02,-208.2938,7.375149,49.089157
2017-02-02,0.0,14.713545000000002,52.019543
2017-02-02,-296.76000000000005,14.581793,52.342890999999995
2017-02-03,9.523599999999998,9.707071000000001,51.228388
2017-02-03,237.74611999999996,6.628553,51.938339
2017-02-03,-39.48,6.804434,52.208448
2017-02-03,678.8599200000001,9.0095,47.629306
2017-02-03,-168.76,8.165664,47.629306
2017-02-03,70.4318,9.487368,54.769801
2017-02-03,-261.79164000000003,8.740771,54.769801
2017-02-03,439.64,12.299951,50.00156
2017-02-03,-395.40988,12.783043,49.290202
2017-02-03,533.4399999999999,6.408965,49.604481
2017-02-03,-37.68,6.233296,49.945034
2017-02-03,52.71999999999999,13.525799,55.072864
2017-02-03,-81.0,13.130464000000002,55.098016
2017-02-03,5.92168,13.041866,47.954065
2017-02-03,-407.60623999999996,12.206069,47.599681
2017-02-03,211.60747999999998,7.946076,48.684614
2017-02-03,-64.72,7.375149,49.089157
2017-02-03,74.4,14.713545000000002,52.019543
2017-02-03,-235.04000000000002,14.581793,52.342890999999995
2017-02-04,5.880649999999999,9.707071000000001,51.228388
2017-02-04,2.6973,6.628553,51.938339
2017-02-04,-25.6,6.804434,52.208448
2017-02-04,85.6525,9.0095,47.629306
2017-02-04,-459.80525,8.165664,47.629306
2017-02-04,177.72199999999998,9.487368,54.769801
2017-02-04,-211.46424999999996,8.740771,54.769801
2017-02-04,235.35,12.299951,50.00156
2017-02-04,-1.94215,12.783043,49.290202
2017-02-04,419.69999999999993,6.408965,49.604481
2017-02-04,-4.75,6.233296,49.945034
2017-02-04,80.9,13.525799,55.072864
2017-02-04,-240.45,13.130464000000002,55.098016
2017-02-04,3.5,13.041866,47.954065
2017-02-04,-361.383,12.206069,47.599681
2017-02-04,69.45025,7.946076,48.684614
2017-02-04,-338.5171,7.375149,49.089157
2017-02-04,58.300000000000004,14.713545000000002,52.019543
2017-02-04,-112.5,14.581793,52.342890999999995
2017-02-05,7.0001999999999995,9.707071000000001,51.228388
2017-02-05,150.49307999999996,6.628553,51.938339
2017-02-05,-15.680000000000001,6.804434,52.208448
2017-02-05,29.603320000000004,9.0095,47.629306
2017-02-05,-42.64,8.165664,47.629306
2017-02-05,135.05383999999998,9.487368,54.769801
2017-02-05,-492.74672,8.740771,54.769801
2017-02-05,646.4399999999999,12.299951,50.00156
2017-02-05,-33.591359999999995,12.783043,49.290202
2017-02-05,510.6,6.408965,49.604481
2017-02-05,-3.96,6.233296,49.945034
2017-02-05,18.48,13.525799,55.072864
2017-02-05,-221.0,13.130464000000002,55.098016
2017-02-05,5.02792,13.041866,47.954065
2017-02-05,-237.37723999999997,12.206069,47.599681
2017-02-05,31.384680000000003,7.946076,48.684614
2017-02-05,-24.6,7.375149,49.089157
2017-02-05,42.239999999999995,14.713545000000002,52.019543
2017-02-05,-370.76740000000007,14.581793,52.342890999999995
2017-02-06,-69.65292000000001,9.707071000000001,51.228388
2017-02-06,129.21556,6.628553,51.938339
2017-02-06,-82.64000000000001,6.804434,52.208448
2017-02-06,448.1548000000001,9.0095,47.629306
2017-02-06,-67.80732,8.165664,47.629306
2017-02-06,128.01072,9.487368,54.769801
2017-02-06,-363.41592,8.740771,54.769801
2017-02-06,607.68312,12.299951,50.00156
2017-02-06,-472.56139999999994,12.783043,49.290202
2017-02-06,525.56,6.408965,49.604481
2017-02-06,-3.5200000000000005,6.233296,49.945034
2017-02-06,25.639999999999997,13.525799,55.072864
2017-02-06,-235.56,13.130464000000002,55.098016
2017-02-06,3.85028,13.041866,47.954065
2017-02-06,-349.55348000000004,12.206069,47.599681
2017-02-06,367.7252,7.946076,48.684614
2017-02-06,-176.24216,7.375149,49.089157
2017-02-06,117.6,14.713545000000002,52.019543
2017-02-06,-144.64000000000001,14.581793,52.342890999999995
2017-02-07,7.219080000000001,9.707071000000001,51.228388
2017-02-07,2.0521599999999998,6.628553,51.938339
2017-02-07,-119.04,6.804434,52.208448
2017-02-07,1.49952,9.0095,47.629306
2017-02-07,-255.64000000000001,8.165664,47.629306
2017-02-07,75.04896,9.487368,54.769801
2017-02-07,-251.34828000000002,8.740771,54.769801
2017-02-07,532.8480000000001,12.299951,50.00156
2017-02-07,-278.8,12.783043,49.290202
2017-02-07,367.43999999999994,6.408965,49.604481
2017-02-07,-9.120000000000001,6.233296,49.945034
2017-02-07,33.8,13.525799,55.072864
2017-02-07,-195.92000000000002,13.130464000000002,55.098016
2017-02-07,3.6801599999999994,13.041866,47.954065
2017-02-07,-244.16055999999998,12.206069,47.599681
2017-02-07,282.87915999999996,7.946076,48.684614
2017-02-07,-229.84,7.375149,49.089157
2017-02-07,64.44,14.713545000000002,52.019543
2017-02-07,-92.32000000000001,14.581793,52.342890999999995
2017-02-08,27.94544,9.707071000000001,51.228388
2017-02-08,156.35348000000002,6.628553,51.938339
2017-02-08,-277.24,6.804434,52.208448
2017-02-08,273.20032000000003,9.0095,47.629306
2017-02-08,-256.55692000000005,8.165664,47.629306
2017-02-08,93.7188,9.487368,54.769801
2017-02-08,-509.62839999999994,8.740771,54.769801
2017-02-08,501.14024000000006,12.299951,50.00156
2017-02-08,-57.55964,12.783043,49.290202
2017-02-08,492.68,6.408965,49.604481
2017-02-08,-9.28,6.233296,49.945034
2017-02-08,0.0,13.525799,55.072864
2017-02-08,-306.6,13.130464000000002,55.098016
2017-02-08,3.6041600000000003,13.041866,47.954065
2017-02-08,-143.72415999999998,12.206069,47.599681
2017-02-08,196.19396,7.946076,48.684614
2017-02-08,-263.41328000000004,7.375149,49.089157
2017-02-08,84.55999999999999,14.713545000000002,52.019543
2017-02-08,-52.52,14.581793,52.342890999999995
2017-02-09,4.7421500000000005,9.707071000000001,51.228388
2017-02-09,2.7287,6.628553,51.938339
2017-02-09,-21.95,6.804434,52.208448
2017-02-09,390.47005,9.0095,47.629306
2017-02-09,-369.4706,8.165664,47.629306
2017-02-09,151.91969999999998,9.487368,54.769801
2017-02-09,-259.1,8.740771,54.769801
2017-02-09,508.85,12.299951,50.00156
2017-02-09,-469.81674999999996,12.783043,49.290202
2017-02-09,456.3,6.408965,49.604481
2017-02-09,-4.449999999999999,6.233296,49.945034
2017-02-09,0.0,13.525799,55.072864
2017-02-09,0.0,13.130464000000002,55.098016
2017-02-09,3.1185500000000004,13.041866,47.954065
2017-02-09,-50.612249999999996,12.206069,47.599681
2017-02-09,299.5766,7.946076,48.684614
2017-02-09,-407.09755,7.375149,49.089157
2017-02-09,157.85,14.713545000000002,52.019543
2017-02-09,-158.1,14.581793,52.342890999999995
2017-02-10,8.88324,9.707071000000001,51.228388
2017-02-10,496.09684,6.628553,51.938339
2017-02-10,-4.720000000000001,6.804434,52.208448
2017-02-10,721.90512,9.0095,47.629306
2017-02-10,-27.080000000000002,8.165664,47.629306
2017-02-10,268.93056,9.487368,54.769801
2017-02-10,-292.12,8.740771,54.769801
2017-02-10,507.22252,12.299951,50.00156
2017-02-10,-490.52736000000004,12.783043,49.290202
2017-02-10,540.5200000000001,6.408965,49.604481
2017-02-10,-37.64,6.233296,49.945034
2017-02-10,53.56,13.525799,55.072864
2017-02-10,-11.08,13.130464000000002,55.098016
2017-02-10,5.7024,13.041866,47.954065
2017-02-10,-291.40471999999994,12.206069,47.599681
2017-02-10,117.9852,7.946076,48.684614
2017-02-10,-205.11999999999998,7.375149,49.089157
2017-02-10,0.0,14.713545000000002,52.019543
2017-02-10,-12.0,14.581793,52.342890999999995
2017-02-11,6.99576,9.707071000000001,51.228388
2017-02-11,24.818760000000005,6.628553,51.938339
2017-02-11,-13.959999999999999,6.804434,52.208448
2017-02-11,651.34988,9.0095,47.629306
2017-02-11,-16.24,8.165664,47.629306
2017-02-11,74.56,9.487368,54.769801
2017-02-11,-788.8934,8.740771,54.769801
2017-02-11,271.48,12.299951,50.00156
2017-02-11,-305.90600000000006,12.783043,49.290202
2017-02-11,535.5600000000001,6.408965,49.604481
2017-02-11,-18.080000000000002,6.233296,49.945034
2017-02-11,9.76,13.525799,55.072864
2017-02-11,-226.92,13.130464000000002,55.098016
2017-02-11,4.93644,13.041866,47.954065
2017-02-11,-182.48404,12.206069,47.599681
2017-02-11,3.4501999999999997,7.946076,48.684614
2017-02-11,-12.680000000000001,7.375149,49.089157
2017-02-11,129.48,14.713545000000002,52.019543
2017-02-11,-281.80735999999996,14.581793,52.342890999999995
2017-02-12,7.635159999999999,9.707071000000001,51.228388
2017-02-12,56.56704,6.628553,51.938339
2017-02-12,-28.959999999999997,6.804434,52.208448
2017-02-12,1.1026799999999999,9.0095,47.629306
2017-02-12,-13.320000000000002,8.165664,47.629306
2017-02-12,17.84,9.487368,54.769801
2017-02-12,-262.007,8.740771,54.769801
2017-02-12,232.71999999999997,12.299951,50.00156
2017-02-12,-252.5782,12.783043,49.290202
2017-02-12,499.64,6.408965,49.604481
2017-02-12,-8.919999999999998,6.233296,49.945034
2017-02-12,0.0,13.525799,55.072864
2017-02-12,-565.08,13.130464000000002,55.098016
2017-02-12,4.5248800000000005,13.041866,47.954065
2017-02-12,-221.23184,12.206069,47.599681
2017-02-12,4.7421999999999995,7.946076,48.684614
2017-02-12,-16.2,7.375149,49.089157
2017-02-12,164.64000000000001,14.713545000000002,52.019543
2017-02-12,-239.96984000000003,14.581793,52.342890999999995
2017-02-13,10.74076,9.707071000000001,51.228388
2017-02-13,186.46864,6.628553,51.938339
2017-02-13,-80.55999999999999,6.804434,52.208448
2017-02-13,1.5783999999999998,9.0095,47.629306
2017-02-13,-225.04000000000002,8.165664,47.629306
2017-02-13,147.32,9.487368,54.769801
2017-02-13,-562.04,8.740771,54.769801
2017-02-13,323.08000000000004,12.299951,50.00156
2017-02-13,-505.2055200000001,12.783043,49.290202
2017-02-13,580.2,6.408965,49.604481
2017-02-13,-42.8,6.233296,49.945034
2017-02-13,0.0,13.525799,55.072864
2017-02-13,-444.0,13.130464000000002,55.098016
2017-02-13,8.395199999999999,13.041866,47.954065
2017-02-13,-277.96000000000004,12.206069,47.599681
2017-02-13,2.37064,7.946076,48.684614
2017-02-13,-62.08,7.375149,49.089157
2017-02-13,15.959999999999999,14.713545000000002,52.019543
2017-02-13,-360.23999999999995,14.581793,52.342890999999995
2017-02-14,9.34235,9.707071000000001,51.228388
2017-02-14,136.6825,6.628553,51.938339
2017-02-14,-157.25,6.804434,52.208448
2017-02-14,1.8023,9.0095,47.629306
2017-02-14,-681.45,8.165664,47.629306
2017-02-14,54.55,9.487368,54.769801
2017-02-14,-559.4,8.740771,54.769801
2017-02-14,291.7,12.299951,50.00156
2017-02-14,-296.98415,12.783043,49.290202
2017-02-14,621.0500000000001,6.408965,49.604481
2017-02-14,-8.6,6.233296,49.945034
2017-02-14,0.0,13.525799,55.072864
2017-02-14,-374.95,13.130464000000002,55.098016
2017-02-14,7.9035,13.041866,47.954065
2017-02-14,-426.86244999999997,12.206069,47.599681
2017-02-14,259.86,7.946076,48.684614
2017-02-14,-12.75,7.375149,49.089157
2017-02-14,40.15,14.713545000000002,52.019543
2017-02-14,-294.05,14.581793,52.342890999999995
2017-02-15,6.51456,9.707071000000001,51.228388
2017-02-15,109.6,6.628553,51.938339
2017-02-15,-183.4914,6.804434,52.208448
2017-02-15,1.9523999999999997,9.0095,47.629306
2017-02-15,-64.08504,8.165664,47.629306
2017-02-15,12.72,9.487368,54.769801
2017-02-15,-126.59279999999998,8.740771,54.769801
2017-02-15,299.04,12.299951,50.00156
2017-02-15,-373.87856,12.783043,49.290202
2017-02-15,593.48,6.408965,49.604481
2017-02-15,-7.2,6.233296,49.945034
2017-02-15,0.0,13.525799,55.072864
2017-02-15,-505.8,13.130464000000002,55.098016
2017-02-15,6.88,13.041866,47.954065
2017-02-15,-388.05964000000006,12.206069,47.599681
2017-02-15,146.97708,7.946076,48.684614
2017-02-15,-114.81756,7.375149,49.089157
2017-02-15,22.72,14.713545000000002,52.019543
2017-02-15,-511.76000000000005,14.581793,52.342890999999995
2017-02-16,8.98136,9.707071000000001,51.228388
2017-02-16,327.15999999999997,6.628553,51.938339
2017-02-16,-357.96184000000005,6.804434,52.208448
2017-02-16,1.63704,9.0095,47.629306
2017-02-16,-158.48,8.165664,47.629306
2017-02-16,51.279999999999994,9.487368,54.769801
2017-02-16,-585.0,8.740771,54.769801
2017-02-16,461.76000000000005,12.299951,50.00156
2017-02-16,-635.6826800000001,12.783043,49.290202
2017-02-16,605.2,6.408965,49.604481
2017-02-16,-5.720000000000001,6.233296,49.945034
2017-02-16,0.0,13.525799,55.072864
2017-02-16,-582.48,13.130464000000002,55.098016
2017-02-16,8.03432,13.041866,47.954065
2017-02-16,-330.04,12.206069,47.599681
2017-02-16,405.06944,7.946076,48.684614
2017-02-16,-17.4,7.375149,49.089157
2017-02-16,35.72,14.713545000000002,52.019543
2017-02-16,-406.1217200000001,14.581793,52.342890999999995
2017-02-17,8.2516,9.707071000000001,51.228388
2017-02-17,195.81352,6.628553,51.938339
2017-02-17,-240.88000000000002,6.804434,52.208448
2017-02-17,1.4490000000000003,9.0095,47.629306
2017-02-17,-9.040000000000001,8.165664,47.629306
2017-02-17,31.439999999999998,9.487368,54.769801
2017-02-17,-601.7322,8.740771,54.769801
